   0., 1937.52,     0.00,     0.0,     0.0,     0.0,    0.00,   22.61,  863.66,    0.05,    0.05
   0.,    0.00,     0.00,     0.0,     0.0,     0.0,52546.79,   18.29,    1.05,   60.31,  686.89
   0.,    0.00,     0.00,     0.0,     0.0,     0.0,   50.86,   18.29,    1.01,   58.20,  686.89
   0.,    0.00,     0.00,     0.0,     0.0,     0.0,   49.23,   18.29,    0.97,   56.17,  686.89
   4.,    0.00,     0.00,     0.0,     0.0,     0.0,   47.66,   18.29,    0.94,   54.21,  686.89
   5.,    0.00,     0.00,     0.0,     0.0,     0.0,   46.15,   18.29,    0.91,   52.32,  686.89
   6.,    0.00,     0.00,     0.0,     0.0,     0.0,   44.68,   18.29,    0.88,   50.50,  686.89
   7.,    0.00,     0.00,     0.0,     0.0,     0.0,   43.27,   18.29,    0.85,   48.73,  686.89
   8.,    0.00,     0.00,     0.0,     0.0,     0.0,   42.46,   18.53,    0.83,   47.65,  694.97
   9.,    0.00,     0.00,     0.0,     0.0,     0.0,   41.13,   18.53,    0.80,   45.99,  694.97
  10.,    0.00,     0.00,     0.0,     0.0,     0.0,   39.84,   18.53,    0.77,   44.38,  694.97
  11.,    0.00,     0.00,     0.0,     0.0,     0.0,   38.60,   18.53,    0.74,   42.84,  694.97
  12.,    0.00,     0.00,     0.0,     0.0,     0.0,   37.40,   18.53,    0.72,   41.34,  694.97
  13.,    0.00,     0.00,     0.0,     0.0,     0.0,   36.25,   18.53,    0.69,   39.90,  694.97
  14.,    0.00,     0.00,     0.0,     0.0,     0.0,   35.13,   18.53,    0.67,   38.51,  694.97
  15.,    0.00,     0.00,     0.0,     0.0,     0.0,   34.05,   18.53,    0.64,   37.16,  694.97
  16.,    0.00,     0.00,     0.0,     0.0,     0.0,   33.01,   18.53,    0.62,   35.87,  694.97
  17.,    0.00,     0.00,     0.0,     0.0,     0.0,   32.01,   18.53,    0.60,   34.61,  694.97
  18.,    0.00,     0.00,     0.0,     0.0,     0.0,   31.04,   18.53,    0.58,   33.41,  694.97
  19.,    0.00,     0.00,     0.0,     0.0,     0.0,   30.11,   18.53,    0.56,   32.24,  694.97
  20.,    0.00,     0.00,     0.0,     0.0,     0.0,   29.21,   18.53,    0.54,   31.12,  694.97
  21.,    0.00,     0.00,     0.0,     0.0,     0.0,   28.34,   18.53,    0.52,   30.03,  694.97
  22.,    0.00,     0.00,     0.0,     0.0,     0.0,   27.50,   18.53,    0.50,   28.98,  694.97
  23.,    0.00,     0.00,     0.0,     0.0,     0.0,   26.69,   18.53,    0.49,   27.97,  694.97
  24.,    0.00,     0.00,     0.0,     0.0,     0.0,   25.91,   18.53,    0.47,   27.00,  694.97
  25.,    0.00,     0.00,     0.0,     0.0,     0.0,   25.15,   18.53,    0.45,   26.05,  694.97
  26.,    0.00,     0.00,     0.0,     0.0,     0.0,   24.42,   18.53,    0.44,   25.15,  694.97
  27.,    0.00,     0.00,     0.0,     0.0,     0.0,   23.72,   18.53,    0.42,   24.27,  694.97
  28.,    0.00,     0.00,     0.0,     0.0,     0.0,   23.04,   18.53,    0.41,   23.42,  694.97
  29.,    0.00,     0.00,     0.0,     0.0,     0.0,   22.39,   18.53,    0.39,   22.60,  694.97
  30.,    0.00,     0.00,     0.0,     0.0,     0.0,   21.75,   18.53,    0.38,   21.82,  694.97
  31.,    0.00,     0.00,     0.0,     0.0,     0.0,   21.42,   18.77,    0.37,   21.33,  701.78
  32.,    0.00,     0.00,     0.0,     0.0,     0.0,   20.82,   18.77,    0.36,   20.58,  701.78
  33.,    0.00,     0.00,     0.0,     0.0,     0.0,   20.25,   18.77,    0.34,   19.87,  701.78
  34.,    0.00,     0.00,     0.0,     0.0,     0.0,   19.69,   18.77,    0.33,   19.17,  701.78
  35.,    0.00,     0.00,     0.0,     0.0,     0.0,   19.16,   18.77,    0.32,   18.50,  701.78
  36.,    0.00,     0.00,     0.0,     0.0,     0.0,   18.40,   18.53,    0.31,   17.63,  694.97
  37.,    0.00,     0.00,     0.0,     0.0,     0.0,   17.91,   18.53,    0.30,   17.01,  694.97
  38.,    0.00,     0.00,     0.0,     0.0,     0.0,   17.43,   18.53,    0.28,   16.42,  694.97
  39.,    0.00,     0.00,     0.0,     0.0,     0.0,   16.97,   18.53,    0.27,   15.85,  694.97
  40.,    0.00,     0.00,     0.0,     0.0,     0.0,   16.53,   18.53,    0.27,   15.30,  694.97
  41.,    0.00,     0.00,     0.0,     0.0,     0.0,   16.10,   18.53,    0.26,   14.76,  694.97
  42.,    0.00,     0.00,     0.0,     0.0,     0.0,   15.69,   18.53,    0.25,   14.25,  694.97
  43.,    0.00,     0.00,     0.0,     0.0,     0.0,   15.29,   18.53,    0.24,   13.75,  694.97
  44.,    0.00,     0.00,     0.0,     0.0,     0.0,   14.91,   18.53,    0.23,   13.27,  694.97
  45.,    0.00,     0.00,     0.0,     0.0,     0.0,   14.54,   18.53,    0.22,   12.81,  694.97
  46.,    0.00,     0.00,     0.0,     0.0,     0.0,   14.18,   18.53,    0.21,   12.36,  694.97
  47.,    0.00,     0.00,     0.0,     0.0,     0.0,   13.83,   18.53,    0.21,   11.93,  694.97
  48.,    0.00,     0.00,     0.0,     0.0,     0.0,   13.50,   18.53,    0.20,   11.51,  694.97
  49.,    0.00,     0.00,     0.0,     0.0,     0.0,   13.18,   18.53,    0.19,   11.11,  694.97
  50.,    0.00,     0.00,     0.0,     0.0,     0.0,   12.87,   18.53,    0.19,   10.72,  694.97
  51.,    0.00,     0.00,     0.0,     0.0,     0.0,   12.57,   18.53,    0.18,   10.35,  694.97
  52.,    0.00,     0.00,     0.0,     0.0,     0.0,   12.28,   18.53,    0.17,    9.99,  694.97
  53.,    0.00,     0.00,     0.0,     0.0,     0.0,   12.00,   18.53,    0.17,    9.64,  694.97
  54.,    0.00,     0.00,     0.0,     0.0,     0.0,   11.73,   18.53,    0.16,    9.30,  694.97
  55.,    0.00,     0.00,     0.0,     0.0,     0.0,   11.47,   18.53,    0.16,    8.98,  694.97
  56.,    0.00,     0.00,     0.0,     0.0,     0.0,   11.22,   18.53,    0.15,    8.67,  694.97
  57.,    0.00,     0.00,     0.0,     0.0,     0.0,   10.98,   18.53,    0.15,    8.36,  694.97
  58.,    0.00,     0.00,     0.0,     0.0,     0.0,   10.74,   18.53,    0.14,    8.07,  694.97
  59.,    0.00,     0.00,     0.0,     0.0,     0.0,   10.52,   18.53,    0.14,    7.79,  694.97
  60.,    0.00,     0.00,     0.0,     0.0,     0.0,   10.30,   18.53,    0.13,    7.52,  694.97
  61.,    0.00,     0.00,     0.0,     0.0,     0.0,   10.09,   18.53,    0.13,    7.26,  694.97
  62.,    0.00,     0.00,     0.0,     0.0,     0.0,    9.89,   18.53,    0.12,    7.00,  694.97
  63.,    0.00,     0.00,     0.0,     0.0,     0.0,    9.69,   18.53,    0.12,    6.76,  694.97
  64.,    0.00,     0.00,     0.0,     0.0,     0.0,    9.50,   18.53,    0.11,    6.52,  694.97
  65.,    0.00,     0.00,     0.0,     0.0,     0.0,    9.32,   18.53,    0.11,    6.30,  694.97
  66.,    0.00,     0.00,     0.0,     0.0,     0.0,    9.14,   18.53,    0.11,    6.08,  694.97
  67.,    0.00,     0.00,     0.0,     0.0,     0.0,    9.09,   18.77,    0.10,    5.94,  703.76
  68.,    0.00,     0.00,     0.0,     0.0,     0.0,    9.04,   19.01,    0.10,    5.81,  712.09
  69.,    0.00,     0.00,     0.0,     0.0,     0.0,    8.88,   19.01,    0.10,    5.60,  712.09
  70.,    0.00,     0.00,     0.0,     0.0,     0.0,    8.72,   19.01,    0.09,    5.41,  712.09
  71.,    0.00,     0.00,     0.0,     0.0,     0.0,    8.57,   19.01,    0.09,    5.22,  712.09
  72.,    0.00,     0.00,     0.0,     0.0,     0.0,    8.42,   19.01,    0.09,    5.04,  712.09
  73.,    0.00,     0.00,     0.0,     0.0,     0.0,    8.28,   19.01,    0.08,    4.86,  712.09
  74.,    0.00,     0.00,     0.0,     0.0,     0.0,    8.15,   19.01,    0.08,    4.69,  712.09
  75.,    0.00,     0.00,     0.0,     0.0,     0.0,    8.02,   19.01,    0.08,    4.53,  712.09
  76.,    0.00,     0.00,     0.0,     0.0,     0.0,    7.89,   19.01,    0.08,    4.37,  712.09
  77.,    0.00,     0.00,     0.0,     0.0,     0.0,    7.77,   19.01,    0.07,    4.22,  712.09
  78.,    0.00,     0.00,     0.0,     0.0,     0.0,    7.65,   19.01,    0.07,    4.07,  712.09
  79.,    0.00,     0.00,     0.0,     0.0,     0.0,    7.54,   19.01,    0.07,    3.93,  712.09
  80.,    0.00,     0.00,     0.0,     0.0,     0.0,    7.43,   19.01,    0.07,    3.79,  712.09
  81.,    0.00,     0.00,     0.0,     0.0,     0.0,    7.32,   19.01,    0.06,    3.66,  712.09
  82.,    0.00,     0.00,     0.0,     0.0,     0.0,    7.22,   19.01,    0.06,    3.53,  712.09
  83.,    0.00,     0.00,     0.0,     0.0,     0.0,    7.12,   19.01,    0.06,    3.41,  712.09
