 188.,  503.07,    75.17,     0.6,     3.0,     1.4,   15.80,   13.03,    0.92,   26.76,  223.65
 190.,  519.33,    77.10,     0.6,     3.1,     1.5,   16.30,   13.00,    0.94,   26.85,  227.35
 192.,  524.93,    76.56,     0.6,     3.0,     1.5,   16.18,   13.00,    0.92,   26.60,  227.72
 194.,  504.80,    76.49,     0.5,     3.0,     1.4,   15.67,   12.68,    0.89,   25.93,  221.37
 196.,  464.93,    75.23,     0.5,     2.9,     1.4,   14.64,   12.02,    0.85,   24.88,  206.38
 198.,  559.20,    80.91,     0.6,     3.2,     1.5,   18.26,   13.36,    0.94,   27.50,  229.06
 200.,  516.80,    86.93,     0.6,     3.2,     1.5,   16.48,   13.34,    0.97,   28.07,  229.10
 202.,  502.67,    85.70,     0.6,     3.1,     1.4,   15.72,   13.03,    0.94,   27.45,  220.17
 204.,  512.40,    83.10,     0.6,     3.2,     1.4,   15.68,   12.99,    0.93,   27.35,  219.65
 206.,  587.33,    82.39,     0.6,     3.2,     1.4,   16.25,   13.25,    0.95,   27.82,  226.68
 208.,  571.87,    88.99,     0.6,     3.4,     1.5,   17.12,   13.55,    0.99,   28.80,  235.56
 210.,  571.73,    89.55,     0.6,     3.4,     1.5,   17.36,   13.55,    0.99,   28.78,  238.14
 212.,  544.13,    88.79,     0.6,     3.3,     1.5,   17.13,   13.21,    0.97,   28.11,  233.50
 214.,  582.40,    95.68,     0.6,     3.5,     1.6,   17.96,   13.89,    1.01,   29.71,  244.16
 216.,  593.20,    96.70,     0.6,     3.6,     1.6,   17.94,   14.21,    1.02,   30.21,  246.85
 218.,  594.00,    96.08,     0.6,     3.6,     1.5,   17.47,   14.20,    1.03,   30.32,  241.86
 220.,  582.80,    95.61,     0.6,     3.5,     1.4,   17.15,   14.19,    1.02,   30.33,  237.61
 222.,  538.93,    88.69,     0.6,     3.3,     1.3,   16.46,   13.53,    0.97,   29.27,  225.53
 224.,  530.80,    90.14,     0.6,     3.2,     1.3,   16.49,   13.18,    1.00,   28.93,  221.86
 226.,  558.00,    99.26,     0.6,     3.4,     1.5,   17.90,   13.50,    1.04,   30.08,  234.89
 228.,  597.60,   103.24,     0.6,     3.7,     1.7,   20.16,   14.13,    1.13,   31.16,  260.65
 230.,  605.60,   102.37,     0.6,     3.7,     1.7,   22.33,   14.09,    1.20,   30.70,  280.20
 232.,  562.53,   100.27,     0.6,     3.5,     1.6,   20.39,   13.46,    1.11,   29.05,  261.47
 234.,  570.00,   100.19,     0.6,     3.5,     1.6,   20.39,   13.46,    1.12,   28.78,  262.96
 236.,  583.20,   100.11,     0.6,     3.5,     1.7,   21.11,   13.45,    1.14,   28.43,  270.71
 238.,  618.53,   105.05,     0.6,     3.7,     1.7,   21.97,   14.07,    1.18,   29.33,  285.79
 240.,  580.53,   108.55,     0.6,     3.7,     1.7,   20.93,   13.80,    1.15,   28.58,  275.32
 242.,  584.80,   105.63,     0.6,     3.6,     1.6,   19.63,   13.82,    1.11,   28.06,  267.09
 244.,  582.67,   108.09,     0.6,     3.6,     1.6,   20.04,   13.84,    1.11,   27.87,  270.95
 246.,  572.13,   112.95,     0.6,     3.7,     1.7,   20.48,   14.19,    1.15,   28.48,  278.04
 248.,  561.87,   112.44,     0.6,     3.6,     1.6,   19.64,   13.88,    1.10,   27.54,  269.79
 250.,  552.93,   107.85,     0.6,     3.5,     1.5,   18.69,   13.53,    1.06,   26.69,  260.45
 252.,  516.53,   109.54,     1.2,     3.5,    31.8,   17.79,   13.23,    1.03,   26.14,  249.85
 254.,  482.80,   105.04,     0.6,     3.3,     1.3,   16.76,   12.91,    0.99,   25.33,  238.87
 256.,  509.73,   105.74,     0.6,     3.3,     1.4,   17.60,   12.91,    1.01,   25.21,  246.72
 258.,  518.93,   109.86,     0.6,     3.5,     1.5,   18.62,   13.21,    1.06,   25.83,  258.27
 260.,  499.87,   106.99,     0.6,     3.4,     1.5,   18.20,   12.90,    1.03,   24.88,  254.24
 262.,  578.13,   112.98,     0.6,     3.6,     1.5,   19.11,   14.23,    1.09,   26.86,  273.89
 264.,  492.93,   109.69,     0.6,     3.3,     1.4,   17.61,   13.29,    1.03,   25.10,  254.33
 266.,  487.07,   110.32,     0.6,     3.3,     1.5,   18.13,   13.29,    1.04,   24.99,  260.14
 268.,  482.67,   109.56,     0.6,     3.3,     1.5,   17.92,   13.28,    1.03,   24.68,  259.73
 270.,  461.20,   105.91,     0.6,     3.2,     1.5,   17.44,   12.98,    1.00,   23.93,  254.08
 272.,  477.73,   108.56,     0.6,     3.2,     1.5,   17.98,   13.29,    1.03,   24.40,  262.79
 274.,  534.40,   110.27,     0.6,     3.4,     1.5,   17.95,   13.92,    1.04,   25.28,  268.01
 276.,  528.80,   115.01,     0.6,     3.4,     1.5,   18.48,   13.89,    1.05,   25.99,  267.34
 278.,  557.47,   121.30,     0.7,     3.6,     1.6,   19.89,   14.57,    1.12,   27.15,  287.46
 280.,  557.20,   115.75,     0.6,     3.6,     1.5,   19.26,   14.56,    1.09,   26.51,  284.56
 282.,  570.80,   117.69,     0.6,     3.6,     1.5,   18.98,   14.57,    1.10,   26.63,  281.50
 284.,  574.80,   115.19,     0.6,     3.6,     1.5,   18.79,   14.57,    1.09,   26.65,  279.34
 286.,  593.07,   116.45,     0.6,     3.6,     1.5,   19.26,   14.90,    1.14,   27.17,  285.64
 288.,  577.87,   114.36,     0.6,     3.5,     1.5,   18.85,   14.57,    1.11,   26.63,  279.68
 290.,  566.53,   112.52,     0.6,     3.5,     1.5,   18.61,   14.23,    1.10,   26.20,  273.73
 292.,  583.73,   115.95,     0.6,     3.5,     1.5,   18.78,   14.54,    1.10,   26.56,  279.54
 294.,  578.00,   114.78,     0.6,     3.5,     1.5,   19.28,   14.84,    1.09,   26.60,  287.01
 296.,  541.47,   117.29,     0.6,     3.5,     1.5,   18.79,   13.82,    1.08,   25.73,  271.02
 298.,  562.80,   120.57,     0.6,     3.6,     1.5,   19.58,   14.49,    1.12,   26.71,  285.25
 300.,  476.00,   120.05,     0.6,     3.4,     1.5,   18.63,   13.88,    1.06,   25.64,  271.17
 302.,  553.60,   122.79,     0.7,     3.8,     1.6,   19.55,   14.84,    1.11,   27.23,  287.88
 304.,  533.60,   122.79,     0.7,     3.7,     1.5,   19.24,   14.51,    1.09,   26.82,  281.55
 306.,  523.87,   125.20,     0.7,     3.7,     1.6,   19.29,   14.87,    1.10,   27.21,  285.79
 308.,  500.67,   123.98,     0.7,     3.7,     1.5,   18.85,   14.89,    1.09,   27.22,  282.41
 310.,  523.87,   120.22,     0.6,     3.6,     1.4,   18.52,   14.92,    1.12,   27.15,  279.27
 312.,  565.87,   109.43,     0.6,     3.5,     1.4,   18.52,   14.57,    1.16,   26.53,  276.34
 314.,  627.60,   111.10,     0.6,     3.4,     1.5,   19.41,   14.58,    1.19,   26.37,  286.22
 316.,  612.67,   114.82,     0.6,     3.5,     1.5,   18.64,   14.61,    1.15,   26.21,  281.32
 318.,  615.87,   110.94,     0.6,     9.1,     1.5,   18.97,   14.95,    1.15,   25.93,  286.93
