 260., 2586.00,     1.51,     1.0,     6.2,     1.0,    5.36,   21.49,    0.54,  366.33,    0.00
 262., 2578.13,     1.50,     0.9,     6.1,     0.9,    5.35,   21.50,    0.54,  368.54,    0.00
 264., 2654.93,     1.54,     1.0,     6.2,     1.0,    5.36,   21.51,    0.53,  370.76,    0.00
 266., 2722.27,     1.57,     1.0,     6.2,     1.0,    5.36,   21.52,    0.54,  373.01,    0.00
 268., 2717.20,     1.58,     1.0,     6.4,     1.0,    5.40,   21.53,    0.55,  375.34,    0.00
 270., 2660.93,     1.56,     1.0,     6.4,     1.0,    5.42,   21.54,    0.55,  377.67,    0.00
 272., 2662.13,     1.56,     1.0,     6.3,     1.0,    5.39,   21.54,    0.55,  379.95,    0.00
 274., 2650.93,     1.54,     1.0,     6.2,     1.0,    5.38,   21.55,    0.55,  382.20,    0.00
 276., 2575.73,     1.52,     1.0,     6.2,     1.0,    5.38,   21.56,    0.54,  384.46,    0.00
 278., 2593.47,     1.52,     1.0,     6.0,     1.0,    5.37,   21.57,    0.54,  386.66,    0.00
 280., 2614.93,     1.54,     1.0,     6.0,     1.0,    5.36,   21.58,    0.54,  388.91,    0.00
 282., 2531.87,     1.50,     0.9,     6.1,     0.9,    5.36,   21.59,    0.54,  391.17,    0.00
 284., 2584.80,     1.52,     1.0,     6.0,     1.0,    5.36,   21.60,    0.54,  393.39,    0.00
 286., 2614.53,     1.54,     1.0,     6.0,     1.0,    5.35,   21.61,    0.53,  395.65,    0.00
 288., 2589.33,     1.53,     1.0,     6.1,     1.0,    5.35,   21.61,    0.54,  397.95,    0.00
 290., 2657.87,     1.57,     1.0,     6.2,     1.0,    5.37,   21.62,    0.54,  400.24,    0.00
 292., 2626.80,     1.54,     1.0,     6.1,     1.0,    5.38,   21.63,    0.54,  402.52,    0.00
 294., 2672.40,     1.56,     1.0,     6.1,     1.0,    5.38,   21.64,    0.54,  404.79,    0.00
 296., 2658.13,     1.55,     1.0,     6.2,     1.0,    5.38,   21.65,    0.54,  407.09,    0.00
 298., 2650.13,     1.56,     1.0,     6.2,     1.0,    5.37,   21.66,    0.55,  409.40,    0.00
 300., 2637.73,     1.54,     1.0,     6.2,     1.0,    5.38,   21.67,    0.54,  411.67,    0.00
 302., 2564.00,     1.52,     1.0,     6.1,     1.0,    5.36,   21.67,    0.54,  413.93,    0.00
 304., 2675.07,     1.58,     1.0,     6.2,     1.0,    5.37,   21.68,    0.54,  416.21,    0.00
 306., 2729.60,     1.59,     1.0,     6.3,     1.0,    5.38,   21.69,    0.55,  418.56,    0.00
 308., 2698.80,     1.57,     1.0,     6.3,     1.0,    5.37,   21.70,    0.55,  420.88,    0.00
 310., 2729.47,     1.59,     1.0,     6.4,     1.0,    5.41,   21.71,    0.55,  423.22,    0.00
 312., 2705.87,     1.58,     1.0,     6.3,     1.0,    5.40,   21.71,    0.56,  425.55,    0.00
 314., 2630.67,     1.54,     1.0,     6.2,     1.0,    5.40,   21.72,    0.55,  427.83,    0.00
 316., 2654.53,     1.55,     1.0,     6.2,     1.0,    5.39,   21.73,    0.55,  430.06,    0.00
 318., 2602.13,     1.51,     1.0,     6.2,     1.0,    5.38,   21.74,    0.54,  432.29,    0.00
 320., 2545.07,     1.49,     0.9,     6.1,     0.9,    5.36,   21.74,    0.54,  434.49,    0.00
 322., 2478.13,     1.44,     0.9,     6.0,     0.9,    5.34,   21.75,    0.53,  436.61,    0.00
 324., 2549.33,     1.47,     0.9,     5.8,     0.9,    5.32,   21.75,    0.52,  438.69,    0.00
 326., 2440.40,     1.41,     0.9,     5.8,     0.9,    5.30,   21.76,    0.51,  440.78,    0.00
 328., 2404.93,     1.39,     0.9,     5.6,     0.9,    5.26,   21.76,    0.50,  442.78,    0.00
 330., 2431.33,     1.41,     0.9,     5.6,     0.9,    5.25,   21.77,    0.49,  444.79,    0.00
 332., 2419.47,     1.40,     0.9,     5.6,     0.9,    5.28,   21.77,    0.49,  446.81,    0.00
 334., 2437.87,     1.41,     0.9,     5.7,     0.9,    5.27,   21.78,    0.49,  448.84,    0.00
 336., 2465.07,     1.43,     0.9,     5.8,     0.9,    5.30,   21.78,    0.50,  450.91,    0.00
 338., 2558.53,     1.47,     0.9,     5.9,     0.9,    5.30,   21.79,    0.50,  453.00,    0.00
 340., 2552.67,     1.48,     0.9,     5.9,     0.9,    5.30,   21.79,    0.51,  455.14,    0.00
 342., 2573.20,     1.50,     0.9,     6.0,     0.9,    5.33,   21.80,    0.52,  457.32,    0.00
 344., 2581.47,     1.51,     0.9,     6.0,     0.9,    5.34,   21.80,    0.53,  459.50,    0.00
 346., 2620.00,     1.53,     1.0,     6.0,     1.0,    5.35,   21.81,    0.53,  461.69,    0.00
 348., 2622.27,     1.54,     1.0,     6.1,     1.0,    5.37,   21.81,    0.53,  463.93,    0.00
 350., 2623.20,     1.52,     1.0,     6.1,     1.0,    5.34,   21.82,    0.54,  466.17,    0.00
 352., 2676.93,     1.55,     1.0,     6.1,     1.0,    5.36,   21.83,    0.53,  468.39,    0.00
 354., 2628.67,     1.52,     1.0,     6.2,     1.0,    5.37,   21.83,    0.54,  470.63,    0.00
 356., 2701.07,     1.57,     1.0,     6.2,     1.0,    5.37,   21.84,    0.54,  472.85,    0.00
 358., 2718.13,     1.58,     1.0,     6.3,     1.0,    5.38,   21.84,    0.54,  475.12,    0.00
